Date,current_pure_regime,regime_plus_trend,buy_and_hold
2015-07-13,98059.36816069362,99092.44026741797,98335.00331410719
2015-07-14,98517.31910077002,99555.21579846732,98734.3408747387
2015-07-15,98560.47130604529,99598.82261955799,98771.94719159075
2015-07-16,99177.34804364019,100222.19825840883,99309.5127017888
2015-07-17,99337.4927168324,100384.03008294638,99448.95451350702
2015-07-20,98476.1005620476,99513.56301543523,98699.07739936332
2015-07-21,98396.73852157683,99433.36488238217,98629.91067080163
2015-07-22,98154.28284508559,99188.3548941388,98418.58003849514
2015-07-23,97943.22139968158,98975.06988054195,98234.55415637117
2015-07-24,97430.4086616888,98524.44787416855,97787.30363214757
2015-07-27,96939.23243252817,98092.54212414839,97358.62933222526
2015-07-28,98180.87903304273,99185.08018758935,98442.9931997176
2015-07-29,98550.13574776161,99558.11368677886,98764.94321876523
2015-07-30,98608.42817156101,99617.00232971845,98815.74276872941
2015-07-31,97820.80706672848,98821.32537907758,98129.414941475
2015-08-03,97406.64485898119,98402.92709021873,97768.13770799336
2015-08-04,96932.75016744857,97986.6299416775,97354.52605893431
2015-08-05,96929.6701000345,97983.51638691529,97351.83608548179
2015-08-06,96951.269670803,98002.50282804506,97370.70012479034
2015-08-07,96868.39878970568,97929.65983502322,97298.3267361008
2015-08-10,97910.47388595954,98983.15159264205,98208.50074057873
2015-08-11,97737.37371573754,98830.98063296425,98057.52068421806
2015-08-12,98411.65110242707,99423.86936174464,98645.76941364969
2015-08-13,98046.44918057899,99103.03612209808,98327.44704316079
2015-08-14,98130.79696054947,99188.29286678486,98401.00314568487
2015-08-17,98723.64813888112,99787.53284163616,98917.94541732938
2015-08-18,98107.88048574254,99165.12943506893,98381.44146873636
2015-08-19,97822.66993946658,98914.4476204249,98132.74075695212
2015-08-20,96980.1740410469,98062.54880733562,97287.57437946954
2015-08-21,95084.62110540138,96145.84001498026,95386.01306510458
2015-08-24,92527.09853804702,93559.77349089978,92820.38385832105
2015-08-25,91709.1439773024,92732.68991605229,91999.83660776871
2015-08-26,93731.21465278312,94777.32848539826,94028.31668822424
2015-08-27,95292.99169658605,96356.5361853069,95595.04413345254
2015-08-28,95574.19573850228,96640.87868477034,95877.13951443374
2015-08-31,95099.6052281689,96160.99137230411,95401.04468339842
2015-09-01,93333.48182541279,94375.15664788666,93629.32315775716
2015-09-02,94249.00393712695,95300.89670405697,94547.74722143993
2015-09-03,94270.68975721196,95322.82455489392,94569.50177957887
2015-09-04,93529.93647541065,94573.80388578179,93826.40051467932
2015-09-08,94519.29465882335,95574.20408209182,94818.89468999355
2015-09-09,93512.9585374594,94556.63646073379,93809.36876135887
2015-09-10,93870.80875092147,94918.48056310142,94168.35326105841
2015-09-11,94183.12662822218,95234.28415274275,94481.66109967984
2015-09-14,94044.30213841214,95093.91027280016,94342.3965746196
2015-09-15,94178.41845035573,95229.52342792053,94476.93799819131
2015-09-16,94999.06743406934,96059.33149760956,95300.18821228849
2015-09-17,95430.96296648303,96496.04732273339,95733.45273412853
2015-09-18,94823.26058739808,95881.56250871223,95123.82410652074
2015-09-21,94738.505238087,95795.86122326205,95038.80010618569
2015-09-22,94174.10266411788,95225.15947412509,94472.60853210434
2015-09-23,94118.10333249066,95168.53514605833,94416.43169807868
2015-09-24,94616.36217701278,95672.35494987675,94916.26988537825
2015-09-25,94301.04882945068,95353.52245817773,94599.9570816829
2015-09-28,93206.51053933232,94246.76826271918,93501.94940780516
2015-09-29,93192.61178000718,94232.71438234457,93488.00659325573
2015-09-30,94060.78749931825,95110.57962325713,94358.93418956193
2015-10-01,94178.83478217399,95229.94440632832,94477.35564966637
2015-10-02,96001.53200286033,96832.58784154982,96067.33362091218
2015-10-05,96633.78261812557,97387.13028942878,96617.49359840363
2015-10-06,97083.26953098841,97781.03556733004,97008.28589870958
2015-10-07,97668.19130898462,98370.16135032705,97516.52068602479
2015-10-08,97892.0191485265,98595.5979064395,97710.85134117251
2015-10-09,98206.67963958417,98912.51995507244,97983.96277764947
2015-10-12,98555.95679184377,99264.30746504139,98286.9932543303
2015-10-13,98376.80742459832,99083.87049855768,98131.63633194003
2015-10-14,99110.08606338648,99822.41942677669,98767.680843679
2015-10-15,99991.40644399046,100710.07411638871,99531.39875469706
2015-10-16,100319.13127683596,101040.15440407963,99815.06583630627
2015-10-19,99886.25698983516,100604.16892215375,99440.54474194517
2015-10-20,99697.51635903574,100414.07175688153,99277.15480042361
2015-10-21,99263.37390145655,99976.80898966201,98901.2313633803
2015-10-22,100904.15164716859,101629.37948802518,100322.78936054598
2015-10-23,101594.3532321417,102324.54175496285,100919.50672394174
2015-10-26,101196.60366398761,101923.93344357764,100575.93499081898
2015-10-27,101272.15585373402,102000.02864915191,100641.22960459423
2015-10-28,101789.679411593,102521.27180116368,101088.44645887555
2015-10-29,101128.56342345511,101855.40417780756,100517.52338489117
2015-10-30,101154.73522529325,101881.76408408965,100540.14396429101
2015-11-02,102147.32954837092,102881.49247475545,101398.02532464368
2015-11-03,102188.87194645098,102923.33345027927,101433.8841618673
2015-11-04,101689.39552627943,102420.26714604601,101002.7657199313
2015-11-05,101150.08791999826,101877.08337724351,100536.96912923355
2015-11-06,100380.7674032861,101102.23352751428,99872.04973865555
2015-11-09,99361.95499739454,100076.09861695566,98990.61566294462
2015-11-10,99487.24141505238,100202.28550497754,99099.15322157125
2015-11-11,99040.91237917772,99752.748570937,98712.55499717442
2015-11-12,97996.44121391082,98700.77048394627,97807.33034003084
2015-11-13,96993.36444032796,97690.48430231783,96936.77289373874
2015-11-16,98462.55513487148,99170.23450286596,98213.58461860659
2015-11-17,97935.846339782,98639.74009661988,97756.73508000014
2015-11-18,99009.34902600561,99720.95836265438,98688.50846845796
2015-11-19,99284.67006588125,99998.25821588933,98927.14225969874
2015-11-20,99203.75393159494,99916.76051352677,98857.0337794694
2015-11-23,99138.30887341515,99850.8450824489,98800.32393103364
2015-11-24,99753.04072983113,100469.99519767442,99333.0509713176
2015-11-25,99539.53596834444,100254.95591461792,99148.17632488895
2015-11-27,99299.15606129637,100012.8483264177,98939.97214641323
2015-11-30,99508.86297777193,100224.06246823301,99121.6663783377
2015-12-01,100409.34142843472,101131.01292259288,99901.64430887175
2015-12-02,99018.67768119926,99730.35406563892,98698.48589965074
2015-12-03,97608.0416749876,98309.5794032043,97475.81241912971
2015-12-04,99391.08623636459,100105.43923071543,99024.18552995844
2015-12-07,98476.92253603847,99184.70516677441,98232.19502672675
2015-12-08,97734.85925652068,98437.30846002694,97588.52619267923
2015-12-09,97451.57465629652,98151.987809991,97342.56058078974
2015-12-10,97638.2345206144,98339.98925370043,97504.69193514342
2015-12-11,96757.81883163023,97568.90795308545,96740.16017910009
2015-12-14,96972.02481143331,97756.73542996468,96926.39225426147
2015-12-15,98147.57858961247,98787.22805333025,97948.13190000704
2015-12-16,98956.74229521677,99601.66525765747,98650.32267899287
2015-12-17,97692.52510205012,98495.18145239595,97554.40742350233
2015-12-18,97130.58179971091,98002.52031127739,97066.45192178435
2015-12-21,97794.09061162341,98584.66388686687,97643.03516895039
2015-12-22,97978.41142219558,98746.2385573231,97803.06656336559
2015-12-23,98924.84710025806,99700.09116514307,98624.58126836765
2015-12-24,98934.12481437187,99709.44158589239,98632.62435840163
2015-12-28,98595.7159035149,99412.8668737221,98339.25252004374
2015-12-29,98921.82052639546,99741.67421757318,98622.08414793937
2015-12-30,98056.81046915021,98869.49504754205,97872.18062772603
2015-12-31,97613.47614515973,98480.79188889023,97487.39838790733
2016-01-04,97161.01366883902,98083.85041222445,97094.46093147359
2016-01-05,97323.25197841595,98226.26715260562,97235.44108852098
2016-01-06,97262.69142530298,98173.11718298458,97182.82725222489
2016-01-07,96017.35939135143,97080.08331939168,96100.819018256
2016-01-08,95147.49372472713,96315.30647226403,95343.75661305219
2016-01-11,94509.34689875875,95753.58538090455,94787.7017036031
2016-01-12,95585.11014315856,96701.34705787688,95725.90313768617
2016-01-13,94839.32497165179,95946.85265396311,94979.01945483791
2016-01-14,95936.68632955069,97057.02892889916,96077.99718155645
2016-01-15,95047.8508641177,96157.81369870844,95187.85249749481
2016-01-19,94748.24618831337,95854.71025831143,94887.80651614175
2016-01-20,94099.90220956708,95198.79495928914,94238.50755298299
2016-01-21,94353.98500954988,95455.84492225696,94492.96460663578
2016-01-22,95752.95861866872,96871.15565734527,95893.99884720023
2016-01-25,94830.16182518167,95937.58250084381,94969.84281142429
2016-01-26,96180.54402850322,97303.73438274887,96322.21407301944
2016-01-27,95204.28084388438,96316.07045795699,95344.51289228379
2016-01-28,95825.81572743223,96944.86358685039,95966.96327153308
2016-01-29,97137.92121279017,98272.29175768275,97281.00143510987
2016-02-01,96934.17641616642,98066.1676421166,97076.95653065557
2016-02-02,96096.7950158974,97219.0073544322,96238.34170151119
2016-02-03,97168.67952101406,98303.40925949883,97311.80504907556
2016-02-04,97860.48351851982,99003.29210065094,98004.62804584061
2016-02-05,97198.24317432533,98333.31815529725,97341.41224845036
2016-02-08,97579.46102668744,98718.9878458036,97723.19161926363
2016-02-09,97412.89093231846,98550.47255633108,97556.37617389437
2016-02-10,97615.94836541035,98755.90128137718,97759.73270235816
2016-02-11,98314.93110215665,99463.04669463595,98459.7450123558
2016-02-12,98926.75384015997,100082.01426015896,99072.46894046367
2016-02-16,98941.1569162174,100096.58553443424,99086.89323166857
2016-02-17,99900.72399508546,101067.35837740067,100047.87371396611
2016-02-18,100432.14280339176,101604.98306118402,100580.07528064615
2016-02-19,100390.7130693818,101563.06951334156,100538.58452231657
2016-02-22,100610.9236339745,101785.85168308113,100759.1194481489
2016-02-23,100123.50261661499,101292.73859368476,100270.9804793791
2016-02-24,100504.65306373828,101678.34009179813,100652.69234566836
2016-02-25,101190.43775150528,102372.13333009029,101339.48716649528
2016-02-26,100720.04290578335,101896.24524289487,100868.39944822407
2016-02-29,100337.26552061945,101508.99780746059,100485.05824748037
2016-03-01,101230.06237449228,102412.22068693662,101379.17015494652
2016-03-02,102025.98200711535,103217.4350190558,102072.29362450699
2016-03-03,102479.15157192032,103675.89666958526,102466.53298751668
2016-03-04,102344.9563481597,103540.13432242733,102349.85585719041
2016-03-07,102949.5298328121,104151.76797827396,102875.5970981445
2016-03-08,102132.45324577748,103325.149622158,102165.60596143552
2016-03-09,101996.35721382986,103187.4642692944,102047.22317064049
2016-03-10,102197.16646661625,103390.61855992656,102221.92699420224
2016-03-11,102345.4630836806,103540.64697557385,102350.91181738152
2016-03-14,102188.39911044446,103381.74881911988,102214.32717815618
2016-03-15,102298.1948547625,103492.82675124629,102309.82596301091
2016-03-16,103252.30632084883,104458.08027112747,103139.58243842593
2016-03-17,103749.26599851926,104960.84341271096,103571.24950861423
2016-03-18,103893.09854162137,105106.35562322056,103696.10668285195
2016-03-21,103505.00090157408,104713.72580330042,103359.27036325684
2016-03-22,103771.9102769738,104983.75212962752,103591.03869248378
2016-03-23,103042.59709653076,104245.9220756549,102957.95868584426
2016-03-24,103056.05525136858,104259.53739397993,102969.65181663654
2016-03-28,103190.77361551413,104395.82899072337,103086.70000328931
2016-03-29,104566.28395701502,105787.4024556277,104281.58962338904
2016-03-30,104196.47213838225,105413.27199779643,103960.88965703714
2016-03-31,104119.99743039753,105335.9042229735,103894.54026322461
2016-04-01,104274.43861065891,105492.14895764102,104028.5461411995
2016-04-04,104017.87737552034,105232.59161650731,103805.97550562047
2016-04-05,103846.41932538353,105059.13129002639,103657.18527838668
2016-04-06,104498.49757530662,105718.82446880985,104223.17658351814
2016-04-07,104232.61475625697,105449.8366868934,103992.5832786147
2016-04-08,104336.08060281428,105554.51080111046,104082.34639237767
2016-04-11,104516.67711028601,105737.21630325726,104239.00492806786
2016-04-12,105076.17234316691,106303.24528633854,104724.2299778959
2016-04-13,105592.7910555816,106825.8970396397,105171.95897663562
2016-04-14,105312.0404258057,106541.86782163686,104928.80095977974
2016-04-15,105468.6648286471,106700.32127442061,105064.50046702087
2016-04-18,105857.25044921611,107093.44477346838,105401.10614474457
2016-04-19,106211.58855053554,107451.92081288707,105707.89852763516
2016-04-20,106028.59889000682,107266.79421059212,105549.53168952532
2016-04-21,105843.66976217699,107079.70549201871,105389.45032802776
2016-04-22,105309.50512659262,106539.30291535876,104926.95266556749
2016-04-25,105182.24408843141,106410.55573078428,104816.69288862208
2016-04-26,105170.00691819911,106398.17565564635,104806.08885290516
2016-04-27,105565.51708592466,106798.30456627757,105148.82067057611
2016-04-28,105491.7745445578,106723.70086414272,105084.94983659778
2016-04-29,105868.71636397776,107105.0445864627,105411.46127897306
2016-05-02,106167.00097470154,107406.81254614201,105669.71892825226
2016-05-03,105699.67057798,106934.02469438997,105265.24811123493
2016-05-04,105345.48420673877,106575.7021569438,104958.52578435757
2016-05-05,105495.6151420158,106727.58631185666,105088.59488826597
2016-05-06,105960.07778766366,107197.47292311802,105490.9172089286
2016-05-09,105642.0148683074,106875.69568495984,105215.56535785094
2016-05-10,106732.88471608491,107979.3046423269,106160.3186518869
2016-05-11,106532.13926228645,107776.21489572324,105986.69381753402
2016-05-12,106363.92862858811,107606.03990880607,105841.17260549418
2016-05-13,106132.38671422141,107402.34786854105,105640.82135745713
2016-05-16,106735.65391829585,108012.8336600662,106162.97187653964
2016-05-17,106312.37454421332,107640.36039106097,105796.87770196579
2016-05-18,105586.23448228693,107001.04688077548,105168.51327606496
2016-05-19,105640.8529077139,107049.17756774076,105215.81966173738
2016-05-20,105947.9767376311,107319.80206738443,105481.80936102805
2016-05-23,105829.77776775658,107215.68952623058,105379.47988402075
2016-05-24,106119.54660852552,107509.25308387536,105630.3806629468
2016-05-25,106461.99310405528,107856.1841454206,105926.78758723373
2016-05-26,106459.02305173989,107853.17519828265,105924.21791656036
2016-05-27,106511.323314904,107906.1603683909,105969.4679415582
2016-05-31,106393.64410541157,107786.94007090223,105867.6587766031
2016-06-01,106580.40754683527,107976.14930456874,106029.25888667865
2016-06-02,106630.57185559913,108026.97054852455,106072.65445108188
2016-06-03,107427.28315766952,108834.11531823456,106761.8220270703
2016-06-06,107738.42140959128,109149.32813377107,107030.70106866858
2016-06-07,108133.38712381646,109549.46618832507,107371.8934455265
2016-06-08,108780.7547806276,110205.31155780418,107930.85760536844
2016-06-09,108973.14600088567,110400.22226983485,108096.84723996857
2016-06-10,108482.17624105535,109902.82293245503,107673.3501389936
2016-06-13,108545.26441743164,109966.73729071798,107727.80040057791
2016-06-14,108460.051536445,109880.40849003251,107654.26028299569
2016-06-15,108559.96406947453,109968.42671134423,107740.49527826873
2016-06-16,108860.99920905242,110273.36749654038,108000.28898696908
2016-06-17,108502.11947787394,109957.249361281,107690.68703377667
2016-06-20,108513.56985518389,109968.853300441,107700.56942137016
2016-06-21,108180.35985821838,109631.17459976382,107412.99243338953
2016-06-22,108035.03346828099,109483.89922695067,107287.51805898307
2016-06-23,108436.1518929933,109890.39708028053,107633.90328360438
2016-06-24,107826.21291500618,109272.27816591803,107028.47684768336
2016-06-27,107535.38832776276,108977.55330880189,106739.80388253846
2016-06-28,108701.23606090406,110159.03631141222,107897.02626604919
2016-06-29,109747.38144292324,111219.21162588884,108935.43189833277
2016-06-30,110793.45615416674,112279.31532181882,109973.76738268779
2016-07-01,111622.4270315876,113119.40358848531,110796.60524337924
2016-07-05,111589.35375358838,113085.88676232878,110768.05864310844
2016-07-06,112440.4288687191,113948.37570825848,111502.6770966765
2016-07-07,112091.10741587868,113594.36947978982,111201.45264773058
2016-07-08,113376.66515400587,114897.16792704414,112310.45648078826
2016-07-11,113240.42900627879,114759.1047063464,112193.10433682884
2016-07-12,112995.18816477412,114510.57492192686,111981.82373939226
2016-07-13,113454.91409977862,114976.46627516854,112378.00027581968
2016-07-14,113216.94646325744,114735.30723721803,112173.03606001256
2016-07-15,112862.6789306205,114376.28859671387,111867.81777389078
2016-07-18,113038.84180705671,114554.81400640827,112019.65258879431
2016-07-19,113003.1919647157,114518.68606141655,111988.93222916013
2016-07-20,112752.29271834325,114264.42198684647,111772.71718472042
2016-07-21,113020.17613412462,114535.89800676727,112003.63551828104
2016-07-22,113139.80513412798,114657.13136006497,112106.72509867512
2016-07-25,112370.34166673424,113877.34856166661,111443.73597411509
2016-07-26,112374.17080574915,113881.22905354573,111447.03820362773
2016-07-27,113089.38145996931,114606.03145031336,112063.82939972144
2016-07-28,112883.81287786464,114397.70597287474,111886.69515485885
2016-07-29,113107.16953872757,114624.05808630066,112079.2027390243
2016-08-01,112085.95591532646,113589.14889208578,111199.26152771806
2016-08-02,112022.59011883932,113524.9332922538,111144.5967280429
2016-08-03,112208.42574981136,113713.26117850465,111304.926395092
2016-08-04,112544.47510756414,114053.8173188449,111594.79030550728
2016-08-05,112295.8076146495,113801.81492794196,111380.38233999866
2016-08-08,112581.87921700906,114091.72305754531,111627.11240305222
2016-08-09,113049.76659902788,114565.8853115659,112030.52057331463
2016-08-10,112685.82912037103,114197.06704068644,111716.90644053316
2016-08-11,112599.35514755918,114109.43335908199,111642.35823941605
2016-08-12,113095.33761863744,114612.06748746228,112069.9817611843
2016-08-15,113114.08903319738,114631.07037861837,112086.13950785976
2016-08-16,112927.33013140406,114441.80683949354,111925.21630038299
2016-08-17,113240.71097166467,114759.3904531907,112195.30317675891
2016-08-18,113707.03383674302,115231.96720841939,112597.05787047665
2016-08-19,112967.73618019262,114482.75477676638,111960.46583437102
2016-08-22,113223.30103100321,114741.74702653795,112180.71463564404
2016-08-23,113266.21641304046,114785.23794991172,112217.68872890824
2016-08-24,112702.37449708518,114213.83430866139,111731.93018957277
2016-08-25,112356.52695100945,113863.34857577586,111433.78274362862
2016-08-26,112102.07315950387,113605.48228580714,111214.33574103103
2016-08-29,112828.3373897143,114341.48649888349,111840.86872941162
2016-08-30,112245.77707142993,113751.11342143735,111338.72805469055
2016-08-31,112018.94468015409,113521.23896432298,111143.07642240582
2016-09-01,112131.51945547941,113635.32348821804,111240.20212768132
2016-09-02,112556.8551550153,114066.36339602058,111607.11931655766
2016-09-06,113763.1787888479,115288.86512459545,112647.24529710336
2016-09-07,113570.65597432508,115093.7603724847,112481.47633478274
2016-09-08,113131.83414842843,114649.05347489152,112103.55165527415
2016-09-09,110600.95881346519,112418.77774469079,109922.79374277365
2016-09-12,111532.5118560032,113242.13765176383,110727.8729569135
2016-09-13,109858.89127315088,111764.50750283214,109283.0499713977
2016-09-14,109913.15628206542,111812.51297386382,109329.98959835863
2016-09-15,110429.28541711542,112269.07655283171,109776.41629973523
2016-09-16,110147.75419975478,112020.18818110735,109533.05388556485
2016-09-19,109951.9985371685,111847.07220674896,109363.78152800378
2016-09-20,109724.37797220521,111645.7298494207,109166.9094852696
2016-09-21,111059.26382067885,112826.82606580656,110321.78234893836
2016-09-22,111759.79596575204,113538.50752097357,110926.895661209
2016-09-23,111418.55044942249,113191.83091614016,110632.37187661139
2016-09-26,111018.79065258286,112838.68120431287,110287.20747799026
2016-09-27,111485.69725866267,113251.34245284674,110690.53775666283
2016-09-28,112646.92053954037,114430.95650810782,111693.09513340348
2016-09-29,112127.28572748615,113971.94391337552,111245.06481909571
2016-09-30,112439.90036447179,114289.70151931295,111514.76479776947
2016-10-03,112162.82390968356,114008.06675075546,111239.96807893076
2016-10-04,110557.56515933087,112589.2253511983,109855.57593463754
2016-10-05,110822.75831652508,112824.065766049,110084.71445962232
2016-10-06,110460.9332693428,112503.7534941465,109772.17932138845
2016-10-07,110264.50020567635,112329.78321761487,109602.43301694168
2016-10-10,110993.21232775104,113072.14430888189,110232.29099598178
2016-10-11,109915.53935404109,112117.48511654443,109301.60846108387
2016-10-12,109816.33544412785,112029.49270885167,109215.82601882535
2016-10-13,109634.03044223692,111867.77180261999,109058.16679952932
2016-10-14,109177.32092586835,111462.54157992112,108663.11410019355
2016-10-17,109248.98476154696,111526.16232010676,108725.13697937735
2016-10-18,109933.3101540613,112133.63138022149,109317.34920472172
2016-10-19,110280.87118359572,112441.90745203364,109617.88279646351
2016-10-20,110164.19942079803,112338.46568388242,109517.03901077535
2016-10-21,110156.29988952578,112331.46095246756,109510.21020606495
2016-10-24,110486.30541898879,112624.08865932119,109795.48844795677
2016-10-25,110523.51936698874,112657.07474209972,109827.64607172774
2016-10-26,110093.92410569674,112276.30239028513,109456.43697381065
2016-10-27,109631.64491768561,111866.35204996959,109056.78270454945
2016-10-28,108840.68381871269,111164.539985127,108372.59693776249
2016-10-31,108614.90177899941,110964.01588999589,108177.10908758237
2016-11-01,108508.01455186709,110869.06025935331,108084.53830657635
2016-11-02,108391.41236707145,110765.4608219343,107983.54081154878
2016-11-03,108036.92994600041,110450.46387373042,107676.4551409843
2016-11-04,108136.30123140788,110538.80407349173,107762.57664037084
2016-11-07,109169.97925910601,111457.62461416796,108658.32062605336
2016-11-08,109420.93514364687,111680.41995201752,108875.52036755018
2016-11-09,108995.28810786697,111245.98352863269,108507.23743337252
2016-11-10,108141.88020233058,110374.95319832563,107768.46649285489
2016-11-11,107010.66534221188,109220.37934581589,106788.19799082988
2016-11-14,106313.97550558542,108509.30323018407,106183.64019136889
2016-11-15,107618.40033107245,109840.66374282257,107316.53207798007
2016-11-16,107563.13683322491,109784.25908278627,107268.61165673278
2016-11-17,107228.69569263095,109442.9119083929,106978.5895811358
2016-11-18,106807.99014424352,109013.51901151835,106613.61195364752
2016-11-21,107749.53781066909,109974.50914245816,107430.8590480431
2016-11-22,107910.83441336094,110139.1364352318,107570.70213827047
2016-11-23,107304.62112542287,109520.40516147201,107045.22168724283
2016-11-25,107429.48548705337,109647.84790655208,107153.5369160007
2016-11-28,107515.8078307919,109735.95276132513,107228.40701338535
2016-11-29,107474.98003141776,109694.28188934951,107192.99948080677
2016-11-30,106787.02965809031,108992.12570234112,106596.35130003867
2016-12-01,105949.90584527754,108137.7157227149,105869.71734443949
2016-12-02,106264.418782626,108458.72318693834,106142.99986382901
2016-12-05,106567.14998489057,108767.70562943988,106405.94360138694
2016-12-06,106683.32298511072,108886.27754106392,106506.81078648579
2016-12-07,107753.55548774022,109978.60978244946,107435.9079659628
2016-12-08,107578.59242330801,109800.03382268245,107284.21467075383
2016-12-09,107544.91145975186,109765.65736492872,107255.00701939398
2016-12-12,108095.43110959923,110327.54495623909,107732.42931194649
2016-12-13,109017.21915334123,111268.36743867089,108531.2923829236
2016-12-14,107567.76171348865,109788.97946439702,107276.51263007538
2016-12-15,107579.4367619559,109800.89559647972,107286.63735812467
2016-12-16,107624.98790771376,109847.38734945965,107326.13924422344
2016-12-19,107963.87740041669,110193.27473209538,107620.00748615694
2016-12-20,107850.67230727436,110077.73201327065,107521.88180814398
2016-12-21,107845.16107568375,110072.10697764393,107517.10404274713
2016-12-22,107790.24965924429,110016.06166931176,107469.50023408882
2016-12-23,107928.24791506372,110156.9095165937,107589.14164017286
2016-12-27,108193.7196567337,110427.86311021977,107819.26132711662
2016-12-28,107920.82582721727,110149.33416653363,107582.78363641162
2016-12-29,108307.85990537432,110544.3602950124,107918.28082328252
2016-12-30,107819.98797847098,110046.41406920252,107495.57032684209
2017-01-03,108589.28038786839,110831.59196257927,108262.54802593809
2017-01-04,108782.62512153499,111028.92916339052,108430.16801039276
2017-01-05,109311.17031354124,111568.38853585326,108888.28340061363
2017-01-06,109191.03934501723,111445.77692595984,108784.22581489745
2017-01-09,109184.4099876647,111439.0106758618,108778.48263374354
2017-01-10,109010.0754091235,111261.07617988918,108627.45095116695
2017-01-11,109567.06290137292,111829.56517114825,109110.08788228393
2017-01-12,109363.67791599584,111621.980392705,108933.96899462621
2017-01-13,109456.8909460548,111717.11822284982,109014.70532492486
2017-01-17,110211.92411665281,112487.7424316394,109668.60356497225
2017-01-18,109467.02138933349,111727.45785445852,109024.0552861302
2017-01-19,108714.39277247015,110959.2878521746,108372.24393697434
2017-01-20,109214.39005455858,111469.60981538206,108805.65583028842
2017-01-23,109313.13479995255,111570.39358787658,108891.19947703138
2017-01-24,109393.3063005808,111652.22058786148,108960.64473655049
2017-01-25,109414.1968025726,111673.54246774112,108978.7385434623
2017-01-26,109342.02409755599,111599.87943429376,108916.22944397709
2017-01-27,109465.9510149269,111726.36537738293,109023.572336934
2017-01-30,108952.51929485361,111202.3315621062,108578.91423525351
2017-01-31,109135.46500723687,111389.05500730945,108737.45195699114
2017-02-01,108803.19635012679,111049.92517704221,108449.57640441088
2017-02-02,109080.13437361953,111332.58182518499,108689.60940492338
2017-02-03,109403.86936591862,111663.00177494746,108970.11024609295
2017-02-06,109812.03743009915,112079.59829515486,109323.6317933692
2017-02-07,109875.91107418378,112144.79089642329,109378.92705980121
2017-02-08,110285.37205004245,112562.70702625555,109733.3696049884
2017-02-09,110153.98200917363,112428.60385009024,109619.68925287243
2017-02-10,110600.37501011277,112884.21463191253,110005.97430391664
2017-02-13,110777.1021971235,113064.59114246225,110158.82421723376
2017-02-14,110753.18369374398,113040.17873455747,110138.1416019949
2017-02-15,111137.04241214946,113431.9639337745,110470.07816559005
2017-02-16,111119.81363533447,113414.37939177228,110455.18652894477
2017-02-17,111168.23828841173,113463.80398848769,110497.04306523076
2017-02-21,111457.35983278826,113758.89574081788,110746.93517730014
2017-02-22,111221.4157941455,113518.0795817693,110543.07418513908
2017-02-23,111711.34296622244,114018.12349248552,110966.49948652132
2017-02-24,112022.92895225056,114336.14356538201,111235.63728119298
2017-02-27,111964.08562363019,114276.08515294868,111184.82877633907
2017-02-28,111865.36501844268,114175.3260191432,111099.5822359877
2017-03-01,112574.0332474522,114898.62787466597,111711.59700752479
2017-03-02,111952.7443922241,114264.50973107402,111175.48472487951
2017-03-03,111808.27734332538,114117.05951353515,111050.73337651776
2017-03-06,111494.33789446925,113796.63738004005,110779.59216898025
2017-03-07,110994.27466014095,113286.24810271361,110347.54214427875
2017-03-08,110234.1490329153,112510.4262807432,109690.41467616259
2017-03-09,110153.54093193849,112428.15366484197,109620.66641678078
2017-03-10,110474.30330113563,112755.53960839758,109898.24090508399
2017-03-13,110314.58851218628,112592.52679298894,109760.0826749517
2017-03-14,110006.4772480977,112278.05319321403,109493.50657397458
2017-03-15,111477.39949410275,113779.34921060734,110766.60500490115
2017-03-16,111407.3933774451,113707.89750442999,110706.11826707896
2017-03-17,111549.42486280599,113852.8618653239,110828.84647669285
2017-03-20,111768.98028298702,114076.95098955199,111018.53095754689
2017-03-21,111432.3596038857,113733.37927032646,110727.78268771591
2017-03-22,111809.49590799816,114118.30324092806,111053.65373532103
2017-03-23,111677.70345026652,113983.78933820318,110939.82631883989
2017-03-24,111647.37355653332,113952.8331481032,110913.62675535944
2017-03-27,111930.20310249255,114241.50297555531,111157.9491810282
2017-03-28,112183.97092370038,114500.51096891228,111377.0943718371
2017-03-29,112601.23812127723,114926.39451483889,111737.32570055568
2017-03-30,112861.3144974279,115191.84133148302,111961.74395071712
2017-03-31,112389.333220878,114710.11388960562,111554.596724361
2017-04-03,112699.09079590447,115026.26779577413,111862.05367222351
2017-04-04,112769.53133695525,115098.16289698002,111922.85138182483
2017-04-05,112716.28922290352,115043.82136125266,111876.90149549574
2017-04-06,112819.80497116753,115149.47465531922,111966.244866026
2017-04-07,112657.47213683887,114983.78973327002,111826.15384532897
2017-04-10,112918.77342979416,115250.48676060709,112051.69567758859
2017-04-11,113307.51044988677,115647.25099587746,112387.13219613912
2017-04-12,113450.00898015086,115773.72147416347,112510.03744671482
2017-04-13,112978.37193439987,115355.20213678405,112103.31625194661
2017-04-17,113231.53060230664,115613.686737058,112321.74918102895
2017-04-18,113409.09318289004,115771.33728344459,112474.910849247
2017-04-19,112848.87001786067,115274.03964774558,111991.7730661544
2017-04-20,113392.6698280041,115829.52594428528,112461.05098218773
2017-04-21,113275.32770812696,115725.29650834239,112359.8526753324
2017-04-24,113704.93355502114,116164.19406016982,112730.40383511451
2017-04-25,113666.02083719804,116124.43972090517,112696.85669686459
