Date,current_shared_signal,asset_specific_signal,buy_and_hold
2019-07-16,143353.3517922036,144817.8431617719,137259.69233148958
2019-07-17,143670.29396571693,145138.02320222004,137523.57894562194
2019-07-18,144017.93655246354,145489.21728993693,137812.94349118715
2019-07-19,143091.9938516252,144553.81520027271,137042.4664594857
2019-07-22,143527.44510674142,144993.71500575077,137405.11132881354
2019-07-23,143744.67365275449,145213.1627487821,137585.9482020045
2019-07-24,144439.44430501494,145915.03114665745,138164.21192079497
2019-07-25,143382.5863739568,144847.3764026923,137285.1316652205
2019-07-26,144022.54680883043,145493.87464447468,137817.95394819512
2019-07-29,144313.9479036386,145788.25267971074,138060.42988749026
2019-07-30,144285.41802996426,145759.43134613507,138036.6963255531
2019-07-31,142859.02795607157,144318.46933564838,136850.07381653108
2019-08-01,143011.89658197213,144472.8996605292,136977.4117702804
2019-08-02,142250.36954243036,143684.65499293737,136248.01788513793
2019-08-05,140696.2672187051,142161.35965354342,134759.49197213427
2019-08-06,142210.67864642403,143801.56161700707,136210.00177364142
2019-08-07,142638.9354636599,144273.71338081302,136620.1880015006
2019-08-08,144784.9953085304,146475.4304788208,138675.69338308257
2019-08-09,143545.62885600963,145198.25652683873,137488.62284588497
2019-08-12,143604.19713013616,145390.56434056535,137544.71979161777
2019-08-13,144765.40057260258,146525.2697153447,138656.92546044211
2019-08-14,142727.99463832506,144592.20692097183,136705.48926336475
2019-08-15,143109.18179880563,145055.47431709478,137070.59197083607
2019-08-16,144025.25077920125,145921.28164496878,137948.00679391486
2019-08-19,144566.52036581808,146355.86405555077,138466.43714003815
2019-08-20,144470.58046254673,146338.38209756496,138374.54548661847
2019-08-21,144966.99361553133,146798.06089740255,138850.01214701327
2019-08-22,144535.74124780946,146320.92954462997,138436.9567679701
2019-08-23,143055.50602484492,144980.54664845957,137019.1810828776
2019-08-26,143844.96895583603,145763.6543209059,137775.33208541857
2019-08-27,144110.18617795015,146141.6429865492,138029.3582854087
2019-08-28,144582.4006391383,146613.80998622684,138481.64733436189
2019-08-29,145397.58689191527,147392.27279832633,139262.43624552843
2019-08-30,145269.5184708574,147252.29528814746,139139.77175910957
2019-09-03,145293.27742445542,147287.2461167554,139162.52818740686
2019-09-04,146576.84951165837,148642.08446681386,140391.93907228985
2019-09-05,146670.84010440196,148719.70971940446,140481.96366767303
2019-09-06,146898.673731221,148986.35227121107,140700.1836987459
2019-09-09,146452.4250773594,148472.95492769906,140272.76481211575
2019-09-10,145834.84974722512,147766.80541221212,139681.248495524
2019-09-11,146384.489901313,148334.11820396548,140207.69620729756
2019-09-12,146513.159269159,148464.50126047758,140314.861490642
2019-09-13,145680.67433860968,147620.92884256385,139621.58642739264
2019-09-16,146637.03471110205,148590.0265429726,140418.61585649155
2019-09-17,146877.8720338381,148834.07146824262,140619.15860757942
2019-09-18,146653.50863099727,148606.7198714985,140432.37347672362
2019-09-19,146718.4660809899,148672.5424601616,140486.46209727178
2019-09-20,146930.08702994813,148886.98189208756,140662.6639680112
2019-09-23,147142.47470683916,149102.19826364616,140839.47101738898
2019-09-24,146549.8099323779,148501.64005717542,140346.1863640235
2019-09-25,146108.9252792041,148054.88346225006,139979.0372387806
2019-09-26,145942.86053680963,147886.60697923973,139840.69147936045
2019-09-27,145496.42150831546,147434.22203280064,139468.71539157562
2019-09-30,145125.328493748,147058.18659950697,139159.3943757645
2019-10-01,143954.50221979772,145871.7666240469,138183.13788680744
2019-10-02,142605.6859920871,144377.27287982637,136888.39784114272
2019-10-03,144087.60637935012,145877.60312717655,138125.36118751866
2019-10-04,145751.3727689597,147562.03844523444,139512.24891850835
2019-10-07,144480.10806720023,146274.98085372578,138454.1218273633
2019-10-08,143201.51996586713,144980.50888423284,137388.6777740958
2019-10-09,144045.38756715183,145834.8598317251,138092.68933210123
2019-10-10,144141.26813584878,145931.93152234057,138172.61827919382
2019-10-11,144672.5834131058,146469.84731606295,138615.50036310076
2019-10-14,145103.21800447963,146905.83167024725,138974.28730806883
2019-10-15,145337.75361061198,147143.2809063772,139169.61704080403
2019-10-16,144860.37424826922,146659.97107209763,138772.12193243124
2019-10-17,144969.19397014534,146770.14265867017,138862.77080299825
2019-10-18,144207.91332716186,145999.40464520658,138228.67183072824
2019-10-21,144873.52704512657,146673.287265823,138783.46801573876
2019-10-22,144961.55719400276,146762.41101104766,138856.7981192895
2019-10-23,145553.348176014,147361.55379769922,139349.72761224152
2019-10-24,145787.98802713805,147599.1085738538,139545.06611662082
2019-10-25,146185.12413099207,148001.1782896416,139875.6139187352
2019-10-28,145815.14525720553,147626.60317751448,139567.7789795993
2019-10-29,145376.74079699448,147182.75242960575,139202.89091653313
2019-10-30,145962.46289820317,147775.7509418996,139690.5845630394
2019-10-31,146602.57075550949,148423.81084318546,140223.2828126594
2019-11-01,148161.16627065532,150001.76875162378,141519.60849801428
2019-11-04,148975.85506839468,150692.7392330609,142196.2772705987
2019-11-05,148695.92679178758,150320.01444702077,141963.9387231555
2019-11-06,148231.86633042851,149949.60469748048,141578.67714870788
2019-11-07,148044.1144259864,149664.03106113506,141422.74244333798
2019-11-08,147257.3776186719,148953.953172731,140769.22115839247
2019-11-11,146882.6919536559,148602.10262049767,140457.76287685402
2019-11-12,146831.89206561324,148612.184669828,140415.5213081101
2019-11-13,146927.99418325908,148746.08611198128,140495.43659057133
2019-11-14,147294.14507570965,149136.22593129246,140799.88935731794
2019-11-15,148007.02019961496,149812.9492311936,141392.4495177451
2019-11-18,147892.10972928497,149740.15738978097,141296.992982888
2019-11-19,147885.6717845208,149779.53235938743,141291.64441735874
2019-11-20,148029.56864728467,149911.35757853702,141411.19284443563
2019-11-21,148320.19954013347,150097.26604255126,141652.6161810366
2019-11-22,148250.84583718306,150046.47012528355,141595.01967848025
2019-11-25,148629.32168640697,150459.37912595176,141909.35351270362
2019-11-26,149052.0984808318,150898.4989932052,142260.3637855802
2019-11-27,149143.28206325317,150993.44494053922,142336.04091160148
2019-11-29,148714.6356631744,150597.06450686627,141980.3174366918
2019-12-02,147872.37097868748,149703.13004500463,141176.19343950824
2019-12-03,148148.41188773955,149982.58852553117,141405.3593633009
2019-12-04,148530.94817592305,150369.86086936286,141722.85931874852
2019-12-05,148393.95903173403,150231.17570774982,141609.1983732277
2019-12-06,149091.9012735567,150937.75894233215,142188.35614218397
2019-12-09,148966.9284742734,150811.2388960289,142084.71608649968
2019-12-10,148704.65028855164,150545.71353057213,141867.18474852954
2019-12-11,149437.7417859404,151287.88119206377,142475.34459508985
2019-12-12,149991.41222546523,151848.40644273558,142934.36597762658
2019-12-13,150134.88763709448,151993.65817612727,143053.25723071396
2019-12-16,150789.89088559337,152656.77080386798,143595.95962940165
2019-12-17,150603.53080586327,152468.10346144027,143441.63862524155
2019-12-18,150444.65536556416,152307.2610367017,143310.05585942583
2019-12-19,150710.06420893702,152575.95581944965,143529.9012936267
2019-12-20,151357.05415346613,153230.9559331464,144065.69773143195
2019-12-23,151732.73303354371,153611.28596956359,144376.63792217063
2019-12-24,152046.7893661276,153929.23053004566,144636.49069670623
2019-12-26,152955.60737238504,154849.300312369,145388.25154642801
2019-12-27,152823.01328711628,154715.0646234515,145278.6566773887
2019-12-30,152138.7361431846,154022.31566983127,144713.00738192804
2019-12-31,152164.3088330615,154048.20496674933,144734.1591334706
2020-01-02,154012.83168684528,156045.9795265911,146492.4190232777
2020-01-03,154150.8702300844,156185.84033855234,146606.59132898512
2020-01-06,154957.36385337854,157002.9806121938,147273.56795284455
2020-01-07,154525.53513802143,156565.45125741494,146916.68461929733
2020-01-08,153944.58727045206,155976.83420482368,146436.3872757648
2020-01-09,154679.94261670118,156721.89709373208,147044.63990675274
2020-01-10,154701.09247163692,156743.32615126026,147062.12326064377
2020-01-13,155324.0091193747,157374.46602054924,147577.04300947158
2020-01-14,154973.69398511195,157019.5263205886,147287.61452393478
2020-01-15,155456.47703265998,157508.68266378634,147686.60489492823
2020-01-16,155788.06837770634,157844.65139881687,147960.53365479838
2020-01-17,155701.3855165392,157756.82422343906,147888.94452326038
2020-01-21,155518.6591383675,157571.6856453424,147738.02457834416
2020-01-22,155548.94126738922,157602.36753355642,147763.0394540733
2020-01-23,155812.2989437569,157869.20183641635,147980.5833479287
2020-01-24,155449.86665880203,157501.98502533376,147681.26589818829
2020-01-27,154086.64839574732,156120.77070158545,146555.09938876962
2020-01-28,154359.183263967,156396.90334586383,146780.50263126017
2020-01-29,154630.59288875214,156671.89589219049,147004.92353288742
2020-01-30,155257.1908571665,157306.76567985473,147522.92095872326
2020-01-31,153103.7991983884,155319.4257215753,145743.6873852475
2020-02-03,152885.04662444387,154989.46960262215,145535.45083645763
2020-02-04,152854.80535176778,154852.38725188156,145510.4182336028
2020-02-05,154653.5017218482,156460.78610106255,146999.3507364235
2020-02-06,154950.2240836362,156824.57798574443,147244.60021655133
2020-02-07,154909.89364133918,156814.93147728,147211.2742838403
2020-02-10,155420.47970073353,157381.4806061385,147633.1971172467
2020-02-11,155525.2023316627,157442.64088179995,147719.69759055664
2020-02-12,156331.1042210834,158200.73509392992,148385.31085567994
2020-02-13,156389.84996498426,158286.52032606088,148433.79771819166
2020-02-14,156692.9103911631,158615.07791219864,148683.92186797498
2020-02-18,156865.11311499478,158849.80559500455,148826.00968343363
2020-02-19,157868.5272467544,159829.30651797177,149653.82764158005
2020-02-20,157526.17259436852,159520.84297306262,149371.61876797138
2020-02-21,156898.05287960978,159035.0596985337,148853.7020250312
2020-02-24,153927.60655036947,156138.2448547324,146035.55403237665
2020-02-25,150591.40788055904,152695.3482318433,142870.40625917056
2020-02-26,149946.69531008153,152037.38737272262,142258.7488733948
2020-02-27,145624.66872826003,147705.47132566222,138158.3177644863
2020-02-28,146066.88717467085,148254.08075891898,138577.86314216233
2020-03-02,150171.7404884633,152598.64531188927,142472.25571627906
2020-03-03,148320.9021267119,152250.38125173966,140716.31205133098
2020-03-04,148320.9021267119,151931.96136228633,143438.41361205833
2020-03-05,148320.9021267119,153344.74193897494,141682.83051040457
2020-03-06,148320.9021267119,154952.52652063908,140853.32471319434
2020-03-09,148320.9021267119,155843.62297687124,134062.6875834031
2020-03-10,148320.9021267119,153588.28744913483,135962.76729851187
2020-03-11,148320.9021267119,152348.56029703753,131459.56051358956
2020-03-12,148320.9021267119,151321.98026985378,122641.23833289642
2020-03-13,148320.9021267119,149714.37576314513,126132.97646567959
2020-03-16,148320.9021267119,151310.90999466268,119293.60327192793
2020-03-17,148320.9021267119,149703.1581010759,122728.58276898092
2020-03-18,148320.9021267119,147417.64825098973,116404.91146318785
2020-03-19,148320.9021267119,147662.9416954797,117708.6539755908
2020-03-20,148320.9021267119,150326.5172176938,116739.57682219747
2020-03-23,148320.9021267119,152893.76235733414,117233.1854659971
2020-03-24,148320.9021267119,153808.5600523583,124849.24025533626
2020-03-25,148320.9021267119,153317.56895794693,125943.05208376366
2020-03-26,148320.9021267119,153861.6697711589,130220.68385683643
2020-03-27,148320.9021267119,154484.26661046004,127821.56630013442
2020-03-30,148320.9021267119,154365.99364835158,129864.30495780116
2020-03-31,148320.9021267119,153132.18990278005,128542.935233268
2020-04-01,148320.9021267119,153850.89626023243,126598.95730323436
2020-04-02,148320.9021267119,154550.5825664285,130209.09626179296
2020-04-03,148320.9021267119,154776.74866875334,128886.55789895079
2020-04-06,148320.9021267119,155553.7001138542,133936.18941619428
2020-04-07,148320.9021267119,155061.31839001382,134038.30170358263
2020-04-08,148320.9021267119,154559.4162677823,136770.14212817466
2020-04-09,148320.9021267119,155423.0899571541,137541.07787088622
2020-04-13,148320.9021267119,155672.09651245247,137571.4546826703
2020-04-14,148320.9021267119,155909.4826178998,139577.01005580783
2020-04-15,148320.9021267119,156576.3769094389,137977.77284540463
2020-04-16,148320.9021267119,156904.95503184493,137997.11465163124
2020-04-17,148320.9021267119,155874.92972230594,140970.06867230672
2020-04-20,148320.9021267119,156347.909003581,139236.37204295956
2020-04-21,148320.9021267119,156587.27257650258,137375.10417829774
2020-04-22,148320.9021267119,156835.3763842886,139844.77605218405
2020-04-23,148320.9021267119,157339.09686542136,141086.31609673676
2020-04-24,148320.9021267119,157289.1618173028,142051.7413457513
2020-04-27,148320.9021267119,156406.91193381284,142108.8656064825
2020-04-28,148320.9021267119,156681.61024265163,142309.62036658416
2020-04-29,148320.9021267119,156667.99560366,145649.72029254175
2020-04-30,148320.9021267119,155679.5826388553,143891.00862326723
2020-05-01,148320.9021267119,156178.35362185416,140679.8307032473
2020-05-04,149909.4521389311,157829.02177174648,142186.54313270462
2020-05-05,150428.2188469157,158380.04167522557,142678.58445397034
2020-05-06,148973.5603006946,157365.3547466143,141298.86578263575
2020-05-07,150841.19365337444,159238.1978941178,143070.28397186898
2020-05-08,152503.1919805479,159505.3208507376,144646.66086779762
2020-05-11,152063.26257251555,159281.96003519165,144229.3953728069
2020-05-12,150742.4467545528,158498.55233803677,142976.62423268514
2020-05-13,148836.46122877873,158147.01624796167,141168.82966533772
2020-05-14,150348.0634837018,159562.49648880263,142602.5584673076
2020-05-15,150560.56998016202,160029.05678748863,142804.11723290777
2020-05-18,153544.60859310222,160513.8134851451,145634.42665566024
2020-05-19,152615.24815061272,160598.02872676635,144752.94422238844
2020-05-20,154900.4673344916,161983.31643773118,146920.4354073682
2020-05-21,153421.8845953847,160956.8204324574,145518.02504958463
2020-05-22,153979.79046680164,161570.84665807767,146047.18919579667
2020-05-26,154329.90437089652,160855.18278380943,146379.26622640187
2020-05-27,155178.4003465971,161508.14604454752,147184.05010043716
